data_id,treat,age,education,black,hispanic,married,nodegree,re74,re75,re78
CPS2,0,24,10,0,0,0,1,15284.24,16202.42,13218.26
CPS2,0,22,12,0,0,0,0,5395.8208,16188.1,25564.67
CPS2,0,22,12,0,0,0,0,11853.56,16139.76,16776.631
CPS2,0,24,11,0,0,1,1,25862.32,16116.48,25564.67
CPS2,0,24,12,0,0,0,0,17417.881,16057.4,8387.5762
CPS2,0,26,16,0,0,1,0,16593.029,16052.03,11072.61
CPS2,0,23,10,0,0,0,1,15331.26,15985.79,15545.68
CPS2,0,51,7,0,0,1,1,15703.52,15980.42,12271.04
CPS2,0,55,3,0,0,0,1,16967.25,15939.24,11439.08
CPS2,0,21,12,0,0,0,0,14083.21,15917.76,16677.619
CPS2,0,22,13,0,0,0,0,15809.32,15914.18,18430.211
CPS2,0,40,12,0,0,1,0,19921.82,15869.42,24973.58
CPS2,0,23,12,1,0,0,0,8577.6699,15849.73,22669.801
CPS2,0,38,7,0,0,1,1,14829.69,15804.97,16763.33
CPS2,0,17,11,0,0,0,1,15297.96,15779.9,25564.67
CPS2,0,20,12,0,0,0,0,4186.9531,15767.37,1040.3199
CPS2,0,24,12,1,0,1,0,11675.27,15758.42,7861.5049
CPS2,0,33,16,0,0,0,0,15282.28,15683.23,17985.41
CPS2,0,22,16,0,0,0,0,8563.9551,15647.42,23250.551
CPS2,0,44,6,0,0,1,1,19230.199,15629.52,4951.8618
CPS2,0,46,10,0,0,1,1,14237.99,15608.03,17168.23
CPS2,0,50,11,0,0,1,1,25862.32,15602.66,19167.59
CPS2,0,44,8,0,0,1,1,17241.551,15575.81,15402.34
CPS2,0,26,12,0,0,1,0,16273.67,15534.63,19584.311
CPS2,0,29,12,0,0,1,0,25862.32,15436.16,0
CPS2,0,30,18,0,0,1,0,0,15432.58,19169.07
CPS2,0,47,8,0,1,1,1,15129.46,15420.05,0
CPS2,0,24,16,0,0,1,0,7259.084,15407.52,15895.9
CPS2,0,55,12,0,0,1,0,17835.211,15368.13,0
CPS2,0,29,13,0,0,1,0,18174.16,15364.55,25564.67
CPS2,0,21,12,0,0,0,0,10674.09,15353.81,21023.619
CPS2,0,51,10,0,0,0,1,10903.32,15343.06,3035.25
CPS2,0,20,12,0,0,0,0,0,15334.11,8207.293
CPS2,0,25,16,0,0,1,0,25862.32,15316.21,25564.67
CPS2,0,45,8,0,0,1,1,16883,15316.21,17010.109
CPS2,0,26,11,0,0,1,1,10795.56,15316.21,13277.37
CPS2,0,24,12,0,0,0,0,21604.84,15271.45,15718.58
CPS2,0,55,7,0,0,1,1,4455.373,15271.45,6966.0029
CPS2,0,26,12,0,1,1,0,21620.51,15251.76,25564.67
CPS2,0,20,12,0,0,0,0,9396.6436,15248.18,14113.77
CPS2,0,25,16,0,0,1,0,16716.461,15242.81,17391.359
CPS2,0,27,12,0,0,1,0,11195.25,15217.74,0
CPS2,0,20,12,0,0,0,0,8799.0674,15207,24942.551
CPS2,0,43,12,0,0,1,0,13959.78,15199.84,13608.38
CPS2,0,52,12,0,0,1,0,19674.961,15190.89,0
CPS2,0,38,12,0,0,1,0,11060.06,15122.85,0
CPS2,0,41,12,0,0,1,0,20756.471,15112.11,25564.67
CPS2,0,34,15,1,0,0,0,8085.894,15104.95,13448.79
CPS2,0,53,6,1,0,1,1,24341.93,15074.52,0
CPS2,0,27,7,0,0,1,1,20821.131,15072.73,6878.8169
CPS2,0,41,8,0,0,1,1,24896.4,15044.08,15053.6
CPS2,0,30,14,0,0,1,0,10779.89,15036.92,4911.9629
CPS2,0,45,12,0,0,0,0,10558.49,15019.02,6852.2178
CPS2,0,46,9,0,0,0,1,12504.04,14968.89,15625.48
CPS2,0,22,12,0,1,1,0,14147.87,14967.1,15199.9
CPS2,0,29,11,1,0,0,1,14743.48,14954.56,13714.78
CPS2,0,24,14,0,0,0,0,15466.45,14938.45,21166.961
CPS2,0,26,16,0,0,0,0,10540.86,14913.39,5211.9419
CPS2,0,27,13,0,0,1,0,18315.23,14902.65,5751.312
CPS2,0,28,12,0,0,0,0,20154.98,14891.9,2624.4419
CPS2,0,26,10,0,1,0,1,16624.381,14886.53,0
CPS2,0,22,12,0,0,1,0,25862.32,14857.89,24113.539
CPS2,0,42,11,0,0,1,1,21022.93,14823.87,21375.311
CPS2,0,27,12,0,0,1,0,20983.75,14822.08,25564.67
CPS2,0,26,12,0,0,1,0,10768.13,14818.5,2866.79
CPS2,0,27,12,0,0,0,0,2319.772,14814.92,0
CPS2,0,28,12,0,0,1,0,14694.5,14811.34,20073.439
CPS2,0,48,8,0,0,1,1,18895.17,14800.6,20822.65
CPS2,0,24,13,0,0,0,0,11301.05,14791.65,25564.67
CPS2,0,20,13,0,0,0,0,10278.31,14777.32,1838.292
CPS2,0,39,12,0,0,1,0,25862.32,14748.68,21926.51
CPS2,0,20,12,0,0,1,0,13581.64,14737.94,20419.23
CPS2,0,40,18,0,0,0,0,22664.801,14736.15,12472.01
CPS2,0,21,11,0,0,0,1,9194.8389,14716.45,20668.961
CPS2,0,29,12,0,0,1,0,19919.869,14686.02,15600.36
CPS2,0,31,18,0,0,1,0,18640.461,14626.94,24422.391
CPS2,0,31,12,0,0,1,0,22449.279,14567.85,22337.311
CPS2,0,42,12,0,0,0,0,14951.16,14521.31,17830.25
CPS2,0,40,12,0,0,1,0,25862.32,14494.45,25564.67
CPS2,0,40,12,0,0,1,0,8397.418,14494.45,13024.68
CPS2,0,29,14,0,0,0,0,25862.32,14449.69,25564.67
CPS2,0,28,8,0,0,1,1,13275.99,14415.68,11869.1
CPS2,0,20,12,1,0,0,0,11812.42,14397.77,5503.0542
CPS2,0,23,12,0,0,1,0,14339.87,14378.08,17550.961
CPS2,0,32,12,0,0,1,0,21812.52,14354.81,25564.67
CPS2,0,25,13,0,0,0,0,12519.71,14322.58,25564.67
CPS2,0,36,13,0,0,0,0,5611.3398,14313.63,0
CPS2,0,52,12,0,0,1,0,22402.26,14270.66,25564.67
CPS2,0,42,11,0,0,1,1,21787.051,14265.29,15491.01
CPS2,0,34,10,0,0,1,1,14471.14,14261.71,1501.37
CPS2,0,24,12,0,0,1,0,12104.35,14240.23,14495.02
CPS2,0,42,12,0,0,1,0,19586.789,14238.44,13763.55
CPS2,0,22,13,1,0,1,0,9192.8799,14236.65,25564.67
CPS2,0,54,10,0,0,1,1,10041.24,14231.27,9314.1113
CPS2,0,20,12,0,0,1,0,5550.603,14224.11,17886.4
CPS2,0,47,12,0,0,1,0,17251.34,14200.84,14373.85
CPS2,0,27,14,0,0,1,0,20928.891,14191.89,18449.42
CPS2,0,32,10,0,0,0,1,10166.64,14179.35,1131.939
CPS2,0,31,16,0,0,1,0,23125.23,14104.16,6267.0381
CPS2,0,26,12,1,0,1,0,15151.01,14066.56,23956.9
CPS2,0,37,12,0,0,1,0,16473.52,14054.03,15081.68
CPS2,0,25,15,0,0,1,0,15080.48,14043.29,16294.89
CPS2,0,47,12,0,0,1,0,20678.1,14025.39,24397.27
CPS2,0,25,12,1,0,1,0,21667.529,14014.65,6796.0649
CPS2,0,34,17,0,0,1,0,22347.4,14009.27,8393.4873
CPS2,0,37,10,0,0,1,1,25862.32,14003.9,25564.67
CPS2,0,55,12,0,0,1,0,16109.09,14002.11,14682.69
CPS2,0,28,12,0,0,1,0,18601.279,13987.79,8922.5127
CPS2,0,32,13,0,0,1,0,25862.32,13982.42,25564.67
CPS2,0,33,13,1,0,1,0,10952.3,13966.31,14607.33
CPS2,0,51,11,0,0,1,1,15282.28,13964.52,13447.31
CPS2,0,34,6,1,0,0,1,13779.52,13914.39,13080.84
CPS2,0,36,8,0,0,1,1,10352.77,13867.84,99.007683
CPS2,0,28,12,0,0,0,0,9185.043,13833.82,0
CPS2,0,52,12,0,0,1,0,14571.07,13832.03,15140.79
CPS2,0,28,12,0,0,1,0,17803.859,13819.5,25111.01
CPS2,0,36,12,0,0,1,0,11902.55,13812.34,20524.141
CPS2,0,33,11,0,0,1,1,16406.9,13776.53,17620.41
CPS2,0,25,9,1,0,1,1,14829.69,13776.53,0
CPS2,0,21,10,1,0,0,1,8038.8721,13769.37,16312.62
CPS2,0,24,12,0,0,1,0,11385.3,13724.61,15080.2
CPS2,0,24,12,0,0,1,0,10460.53,13721.03,21110.801
CPS2,0,48,10,0,0,1,1,25862.32,13692.39,24434.211
CPS2,0,45,11,0,0,1,1,25862.32,13674.48,18937.07
CPS2,0,19,8,0,0,1,1,2433.4089,13670.9,1430.439
CPS2,0,35,10,0,0,1,1,14684.7,13636.89,17587.9
CPS2,0,41,6,0,0,1,1,13634.54,13618.98,14265.97
CPS2,0,43,8,0,0,0,1,25862.32,13586.76,217.2258
CPS2,0,41,12,0,0,1,0,18070.32,13574.23,14403.4
CPS2,0,21,12,1,0,0,0,12398.24,13567.06,22529.42
CPS2,0,46,10,0,0,1,1,15601.64,13545.58,0
CPS2,0,50,6,1,0,0,1,16058.15,13522.31,21172.869
CPS2,0,40,12,0,0,1,0,22396.381,13511.56,15158.52
CPS2,0,29,12,0,0,1,0,15881.82,13509.77,25564.67
CPS2,0,31,14,0,0,1,0,20697.689,13491.87,22742.211
CPS2,0,45,12,0,1,1,0,9318.2734,13475.76,21152.18
CPS2,0,30,12,0,0,1,0,25862.32,13432.79,25564.67
CPS2,0,54,6,1,0,1,1,14596.54,13427.42,12346.41
CPS2,0,31,8,0,0,1,1,16663.561,13414.89,13352.74
CPS2,0,33,12,0,0,1,0,10695.64,13404.15,0
CPS2,0,25,12,0,0,1,0,24641.699,13375.5,23552.01
CPS2,0,51,12,0,0,1,0,25862.32,13354.02,0
CPS2,0,40,10,0,1,1,1,20897.539,13354.02,962
CPS2,0,30,12,0,0,1,0,19402.619,13302.1,24426.82
CPS2,0,54,16,0,0,1,0,25862.32,13300.31,0
CPS2,0,45,2,0,1,1,1,15697.65,13298.52,23755.93
CPS2,0,19,12,0,0,1,0,5985.5601,13278.82,0
CPS2,0,54,14,0,0,1,0,13726.62,13269.87,15925.46
CPS2,0,20,10,0,0,1,1,4919.7192,13235.85,8003.3672
CPS2,0,31,7,0,0,1,1,5679.9141,13226.9,7650.1899
CPS2,0,50,12,1,0,1,0,15875.94,13217.95,14815.69
CPS2,0,20,12,0,0,0,0,14332.04,13200.05,24884.92
CPS2,0,24,12,0,0,0,0,11234.44,13142.76,9512.126
CPS2,0,32,12,0,0,1,0,11161.94,13128.44,0
CPS2,0,55,5,0,1,0,1,14884.55,13106.95,0
CPS2,0,28,9,0,0,1,1,14539.72,13042.5,0
CPS2,0,35,12,0,0,1,0,5483.9878,13031.76,25564.67
CPS2,0,20,12,0,0,1,0,18276.039,13008.48,0
CPS2,0,24,13,0,0,0,0,12417.83,12994.16,10098.78
CPS2,0,34,10,0,0,1,1,16336.37,12965.52,11953.33
CPS2,0,22,11,0,0,1,1,15043.25,12951.19,19430.631
CPS2,0,34,10,0,0,1,1,17807.779,12945.82,6386.7339
CPS2,0,23,16,0,0,1,0,11714.46,12888.53,14531.96
CPS2,0,27,12,0,0,0,0,15846.55,12884.95,25564.67
CPS2,0,35,12,0,0,1,0,11645.88,12883.16,25564.67
CPS2,0,27,11,0,0,0,1,16788.961,12861.68,7755.1089
CPS2,0,45,12,0,0,1,0,15891.61,12858.1,17076.609
CPS2,0,44,8,0,0,1,1,18991.17,12829.45,21035.439
CPS2,0,43,12,0,0,1,0,20425.359,12786.48,0
CPS2,0,24,12,0,0,1,0,13524.82,12770.37,12562.15
CPS2,0,37,9,1,0,1,1,13685.48,12756.05,17833.199
CPS2,0,40,7,0,0,0,1,13769.73,12738.15,13003.99
CPS2,0,22,12,0,0,1,0,8499.2988,12702.34,8582.6357
CPS2,0,23,16,0,0,1,0,4380.9209,12691.6,14001.46
CPS2,0,52,3,1,0,1,1,12688.21,12655.79,9377.6533
CPS2,0,20,13,0,0,0,0,1297.035,12654,0
CPS2,0,32,12,0,0,1,0,19067.58,12625.35,14146.28
CPS2,0,41,3,0,1,1,1,10562.41,12621.77,5263.6621
CPS2,0,23,11,0,0,1,1,9739.5146,12621.77,11861.71
CPS2,0,21,10,0,0,1,1,23460.26,12602.08,23603.73
CPS2,0,53,12,0,0,1,0,17895.939,12598.5,0
CPS2,0,41,12,0,0,1,0,19739.609,12532.26,12993.65
CPS2,0,53,7,1,0,1,1,12890.02,12501.82,25564.67
CPS2,0,41,8,0,0,1,1,16845.779,12492.87,608.8233
CPS2,0,26,12,0,0,1,0,17441.391,12483.92,23379.109
CPS2,0,22,8,0,1,1,1,10877.85,12480.34,19486.779
CPS2,0,49,12,0,1,1,0,15397.88,12455.27,0
CPS2,0,22,11,0,0,1,1,10487.96,12453.48,10081.05
CPS2,0,22,12,0,0,1,0,18477.85,12432,11483.41
CPS2,0,29,14,0,0,0,0,7601.9551,12426.63,20299.529
CPS2,0,20,12,1,0,0,0,7392.314,12396.19,17765.23
CPS2,0,48,10,0,0,0,1,22897.949,12378.29,1983.109
CPS2,0,28,15,1,0,1,0,1875.0179,12367.55,9622.9551
CPS2,0,35,8,0,0,1,1,12400.2,12342.48,17669.18
CPS2,0,44,11,0,0,1,1,24723.99,12340.69,2158.959
CPS2,0,23,10,1,0,0,1,12966.43,12315.63,13398.55
CPS2,0,47,4,0,1,1,1,8889.1934,12297.73,17076.609
CPS2,0,19,12,0,0,0,0,6069.8091,12270.87,16940.66
CPS2,0,21,12,0,0,0,0,17172.971,12226.11,18706.539
CPS2,0,41,12,0,0,1,0,18201.59,12186.73,25564.67
CPS2,0,26,8,0,1,1,1,12468.77,12184.94,4934.1289
CPS2,0,27,8,0,0,1,1,14187.05,12125.85,13104.48
CPS2,0,50,4,1,0,0,1,10117.65,12109.74,8198.4268
CPS2,0,27,9,0,0,1,1,9202.6758,12079.31,6645.3359
CPS2,0,38,9,0,1,1,1,16826.18,12029.18,0
CPS2,0,24,12,0,0,1,0,8117.2422,12025.6,25564.67
CPS2,0,39,10,0,0,1,1,16767.41,12022.02,4433.1802
CPS2,0,30,10,1,0,1,1,8321.0059,12011.27,4713.9482
CPS2,0,26,12,0,1,1,0,14334,12009.48,25564.67
CPS2,0,41,4,1,0,1,1,8017.3198,12000.53,0
CPS2,0,41,5,0,0,1,1,10785.76,11991.58,19451.311
CPS2,0,27,12,1,0,0,0,14880.63,11988,23080.609
CPS2,0,52,8,0,0,1,1,11551.84,11986.21,9764.8174
CPS2,0,23,14,0,0,0,0,11929.98,11977.26,25320.84
CPS2,0,50,8,0,0,1,1,20834.84,11952.19,16305.24
CPS2,0,40,12,0,0,0,0,21495.119,11946.82,25564.67
CPS2,0,52,13,1,0,1,0,13291.67,11919.97,0
CPS2,0,38,4,0,1,1,1,11812.42,11878.79,6219.751
CPS2,0,26,12,1,0,1,0,16890.84,11860.89,25564.67
CPS2,0,21,12,0,0,0,0,8407.2139,11860.89,1111.25
CPS2,0,22,12,0,0,0,0,6518.481,11794.65,20887.67
CPS2,0,38,9,0,0,1,1,17547.189,11758.84,6299.5479
CPS2,0,23,9,0,1,1,1,10758.33,11746.31,7690.0889
CPS2,0,21,12,0,0,0,0,18197.67,11642.47,9124.9619
CPS2,0,51,4,1,0,1,1,25862.32,11628.15,25564.67
CPS2,0,29,13,0,0,1,0,17962.561,11590.55,2639.22
CPS2,0,19,12,0,0,0,0,2178.7051,11586.97,10361.82
CPS2,0,19,12,0,0,0,0,3857.7959,11581.6,6895.0718
CPS2,0,31,14,0,0,1,0,17831.289,11563.69,22094.971
CPS2,0,28,12,1,0,1,0,11926.06,11538.63,12149.87
CPS2,0,53,4,0,1,1,1,6099.1982,11527.89,16791.41
CPS2,0,23,12,0,0,1,0,11747.76,11524.31,20008.42
CPS2,0,21,14,0,0,0,0,14175.3,11508.19,1464.427
CPS2,0,54,11,0,0,1,1,18875.58,11490.29,0
CPS2,0,30,16,0,0,1,0,19038.199,11467.02,24933.68
CPS2,0,25,14,0,0,1,0,24755.34,11409.73,25564.67
CPS2,0,34,8,0,0,1,1,8038.8721,11404.35,5486.7988
CPS2,0,25,9,0,0,0,1,5225.3652,11309.47,25106.57
CPS2,0,21,10,0,0,1,1,13589.47,11305.89,6519.73
CPS2,0,27,13,0,0,0,0,3918.5339,11300.52,25564.67
CPS2,0,35,12,0,0,1,0,13093.78,11293.35,14041.36
CPS2,0,31,7,0,0,1,1,11663.52,11289.77,11111.03
CPS2,0,31,14,0,1,1,0,20133.43,11248.6,19760.16
CPS2,0,33,12,0,0,1,0,16218.81,11227.11,0
CPS2,0,25,14,0,0,1,0,4435.7798,11193.1,8285.6133
CPS2,0,45,12,0,0,1,0,11483.26,11191.31,11363.72
CPS2,0,42,12,0,1,1,0,21834.07,11189.52,14670.87
CPS2,0,26,9,0,0,0,1,19492.75,11169.82,25564.67
CPS2,0,23,12,0,0,1,0,10648.62,11155.5,21288.131
CPS2,0,26,11,0,0,0,1,7511.8291,11153.71,13668.97
CPS2,0,33,8,0,0,1,1,12398.24,11151.92,0
CPS2,0,28,8,0,0,1,1,3848,11148.34,6262.605
CPS2,0,29,12,0,0,1,0,14768.95,11146.55,6420.7222
CPS2,0,34,3,0,1,1,1,7125.853,11146.55,17054.439
CPS2,0,27,16,0,0,0,0,14335.96,11134.02,0
CPS2,0,22,14,1,0,1,0,748.43988,11105.37,18208.551
CPS2,0,54,10,0,0,1,1,9751.2715,11098.21,19315.359
CPS2,0,38,12,0,1,1,0,16071.87,11087.47,12006.53
CPS2,0,52,4,0,1,1,1,25862.32,11078.52,14384.19
CPS2,0,26,12,0,0,0,0,6792.7778,11067.77,17500.721
CPS2,0,27,12,0,0,1,0,11640,11065.98,602.91241
CPS2,0,21,13,0,0,0,0,14718.01,11062.4,18931.16
CPS2,0,25,12,0,0,1,0,9220.3096,11062.4,7115.2529
CPS2,0,48,12,0,0,1,0,25862.32,11051.66,21673.82
CPS2,0,28,12,0,0,0,0,10813.19,10996.16,0
CPS2,0,38,10,1,0,1,1,6204.998,10994.37,888.11371
CPS2,0,47,16,0,0,1,0,12169.01,10990.79,8301.8682
CPS2,0,23,8,0,0,1,1,6369.5762,10972.89,8145.229
CPS2,0,25,16,0,0,0,0,14114.56,10949.61,12387.78
CPS2,0,42,0,0,1,1,1,2797.833,10929.92,9922.9336
CPS2,0,50,10,0,0,0,1,22547.24,10920.97,21896.949
CPS2,0,29,14,1,0,1,0,16369.67,10895.9,4273.585
CPS2,0,22,11,0,1,1,1,7627.4258,10867.26,0
CPS2,0,29,12,0,0,1,0,14400.61,10822.5,12405.51
CPS2,0,54,16,0,0,1,0,11069.86,10741.94,0
CPS2,0,28,12,0,0,1,0,19153.789,10716.87,0
CPS2,0,29,11,0,0,1,1,11894.71,10713.29,11242.54
CPS2,0,26,12,0,0,0,0,16328.53,10688.23,22560.449
CPS2,0,25,15,0,0,1,0,16238.4,10673.9,20335
CPS2,0,49,8,0,0,1,1,13313.22,10661.37,4765.668
CPS2,0,26,13,0,0,0,0,875.7923,10636.31,12766.08
CPS2,0,45,8,0,0,1,1,11089.45,10634.52,10307.14
CPS2,0,28,4,1,0,1,1,10438.97,10614.82,2983.53
CPS2,0,25,9,0,1,0,1,5460.4771,10589.76,7539.3608
CPS2,0,22,9,1,0,1,1,8865.6816,10548.58,8604.8018
CPS2,0,22,13,0,0,1,0,10511.47,10546.79,13039.46
CPS2,0,41,13,0,0,1,0,16861.449,10539.63,15214.67
CPS2,0,37,12,0,0,1,0,12296.36,10534.26,10045.59
CPS2,0,24,12,0,0,1,0,9549.4658,10514.56,14792.04
CPS2,0,23,12,0,0,1,0,5650.5249,10478.76,10097.31
CPS2,0,22,14,0,0,0,0,14185.09,10473.39,13199.05
CPS2,0,24,12,0,0,1,0,11426.44,10437.58,0
CPS2,0,53,7,0,0,1,1,0,10405.35,2704.24
CPS2,0,25,12,0,0,0,0,14426.08,10398.19,14335.43
CPS2,0,38,12,0,0,1,0,15262.69,10383.87,6241.917
CPS2,0,24,12,0,0,1,0,12705.85,10383.87,8034.3989
CPS2,0,20,12,0,0,0,0,5944.415,10360.6,8867.8369
CPS2,0,28,9,0,0,1,1,11091.41,10357.02,15406.78
CPS2,0,40,12,0,0,1,0,16888.881,10346.27,14372.37
CPS2,0,29,13,0,0,0,0,16005.25,10339.11,12599.1
CPS2,0,22,12,0,0,0,0,8765.7598,10326.58,10865.72
CPS2,0,34,13,0,0,1,0,20200.039,10314.05,25564.67
CPS2,0,22,12,1,0,1,0,10288.11,10310.47,8517.6162
CPS2,0,40,13,0,0,1,0,3577.6211,10301.52,11911.95
CPS2,0,28,9,0,0,1,1,13834.38,10299.73,15725.97
CPS2,0,47,12,0,0,1,0,6118.79,10294.35,1779.183
CPS2,0,26,13,0,0,0,0,12361.01,10271.08,22208.75
CPS2,0,22,11,0,0,1,1,2646.969,10265.71,17020.449
CPS2,0,22,12,0,0,1,0,10162.72,10256.76,5015.4038
CPS2,0,33,12,0,0,1,0,7993.8091,10251.39,2902.2549
CPS2,0,21,12,0,0,1,0,13056.55,10217.37,15696.41
CPS2,0,23,12,0,0,1,0,6636.0371,10203.05,17980.98
CPS2,0,48,16,0,0,1,0,11144.31,10140.39,707.83099
CPS2,0,19,12,0,0,0,0,8949.9307,10093.84,0
CPS2,0,19,10,0,0,0,1,2423.613,10083.1,4026.8049
CPS2,0,31,16,0,0,1,0,0,10070.56,13150.29
CPS2,0,21,12,0,1,0,0,10928.79,10063.4,9417.5508
CPS2,0,39,14,0,0,1,0,5601.5439,10054.45,25564.67
CPS2,0,54,11,0,0,1,1,25862.32,10020.44,0
CPS2,0,43,8,0,0,1,1,13242.68,10007.9,2791.425
CPS2,0,21,9,0,1,1,1,7249.2871,9968.5156,16627.381
CPS2,0,38,12,0,0,0,0,10674.09,9964.9346,10388.42
CPS2,0,33,12,0,0,0,0,6583.1362,9954.1943,15663.9
CPS2,0,25,14,0,0,0,0,2210.053,9939.8711,5902.04
CPS2,0,33,12,1,0,1,0,13442.53,9911.2256,14251.2
CPS2,0,55,6,0,0,1,1,9339.8252,9907.6445,9090.9736
CPS2,0,30,9,0,0,1,1,19285.061,9893.3232,21520.131
CPS2,0,25,16,0,0,0,0,13215.25,9880.79,25564.67
CPS2,0,34,7,0,0,1,1,9196.7979,9866.4678,13769.46
CPS2,0,50,9,0,0,1,1,7866.4561,9848.5654,0
CPS2,0,19,12,0,0,1,0,11542.04,9827.0811,19185.32
CPS2,0,19,12,0,0,0,0,7123.894,9809.1768,16565.311
CPS2,0,20,12,0,0,0,0,10352.77,9780.5322,24206.641
CPS2,0,26,16,0,0,1,0,7002.4199,9776.9521,10248.03
CPS2,0,39,11,0,0,0,1,10987.57,9751.8867,25029.73
CPS2,0,54,11,0,0,1,1,15971.94,9744.7256,0
CPS2,0,21,8,0,0,1,1,8546.3223,9719.6611,21656.08
CPS2,0,46,6,0,0,1,1,16334.41,9716.0811,12503.04
CPS2,0,29,12,0,0,1,0,4038.0491,9687.4346,7211.3062
CPS2,0,30,18,0,0,0,0,25862.32,9657,7725.5552
CPS2,0,22,14,0,0,0,0,13232.89,9631.9346,20190.18
CPS2,0,19,12,0,0,0,0,6054.1338,9628.3555,25564.67
CPS2,0,21,13,1,0,0,0,11410.77,9615.8232,8275.2686
CPS2,0,53,12,0,0,1,0,17247.43,9565.6943,9792.8936
CPS2,0,50,12,0,0,1,0,25862.32,9549.5811,0
CPS2,0,18,12,0,0,0,0,4208.5049,9547.79,23563.83
CPS2,0,55,8,0,0,0,1,2901.6741,9535.2578,0
CPS2,0,25,12,0,0,1,0,20572.301,9528.0967,21236.41
CPS2,0,22,14,0,0,0,0,8824.5381,9519.1445,21604.359
CPS2,0,22,10,0,0,1,1,12362.97,9503.0322,12646.38
CPS2,0,21,14,0,0,1,0,2878.1631,9497.6611,10381.03
CPS2,0,55,18,0,0,0,0,9714.0449,9476.1768,14481.72
CPS2,0,33,14,0,0,1,0,21226.699,9456.4844,17154.93
CPS2,0,22,10,0,0,0,1,4539.6211,9447.5322,25564.67
CPS2,0,21,12,0,0,0,0,12558.9,9418.8867,25564.67
CPS2,0,27,10,0,0,1,1,3162.2571,9400.9844,644.28882
CPS2,0,28,11,0,0,0,1,25862.32,9397.4033,22136.34
CPS2,0,35,9,0,0,1,1,11475.43,9397.4033,11087.38
CPS2,0,17,11,0,0,0,1,1549.78,9381.29,17482.98
CPS2,0,24,11,0,0,1,1,12841.03,9366.9678,20516.76
CPS2,0,21,12,1,0,0,0,4986.334,9358.0156,8205.8164
CPS2,0,19,12,1,0,0,0,1816.24,9338.3232,2.9554529
CPS2,0,25,13,0,0,1,0,18066.4,9332.9521,25564.67
CPS2,0,23,12,0,0,0,0,9608.2441,9264.9189,0
CPS2,0,25,15,0,0,0,0,16739.98,9223.7422,16922.92
CPS2,0,26,12,0,0,0,0,16587.15,9184.3555,0
CPS2,0,21,13,0,0,0,0,14896.31,9184.3555,5529.6528
CPS2,0,23,12,0,0,0,0,16575.4,9143.1768,12461.67
CPS2,0,27,10,0,1,1,1,15711.36,9098.4189,17023.41
CPS2,0,34,9,1,0,1,1,18534.66,9091.2578,14964.94
CPS2,0,23,8,0,0,1,1,7313.9429,9087.6768,5640.4819
CPS2,0,19,12,0,0,0,0,5043.1528,9085.8867,14401.92
CPS2,0,27,6,0,1,1,1,7831.189,9071.5654,5661.1709
CPS2,0,29,10,0,1,1,1,16228.61,9067.9844,12087.8
CPS2,0,28,14,0,0,0,0,14204.68,9041.1289,25564.67
CPS2,0,21,14,0,1,0,0,6169.731,9028.5967,25564.67
CPS2,0,34,8,0,0,1,1,12703.89,8973.0967,12556.24
CPS2,0,26,15,0,0,0,0,17094.6,8969.5156,17806.609
CPS2,0,24,6,0,1,1,1,21587.199,8948.0322,25564.67
CPS2,0,25,15,0,0,0,0,9085.1201,8942.6611,9182.5928
CPS2,0,35,6,0,0,1,1,0,8931.9189,1548.657
CPS2,0,46,12,0,0,1,0,19921.82,8901.4844,25007.57
CPS2,0,45,8,0,0,1,1,25862.32,8888.9521,25564.67
CPS2,0,25,12,0,0,0,0,11085.53,8880,21950.15
CPS2,0,38,12,0,0,1,0,19249.801,8867.4678,13051.28
CPS2,0,24,12,0,0,0,0,10080.43,8849.5654,738.86328
CPS2,0,21,12,0,0,1,0,8785.3516,8835.2422,14851.15
CPS2,0,23,14,0,0,0,0,8297.4951,8835.2422,25564.67
CPS2,0,23,15,0,0,0,0,7108.2202,8813.7578,23124.939
CPS2,0,20,9,0,0,0,1,4298.6309,8797.6445,8962.4121
CPS2,0,28,18,0,0,1,0,8152.5088,8785.1133,5900.562
CPS2,0,19,10,0,0,0,1,2080.741,8774.3711,25564.67
CPS2,0,21,11,0,0,0,1,3885.2261,8763.6289,14499.45
CPS2,0,24,11,0,0,1,1,948.2851,8751.0967,8866.3594
CPS2,0,21,9,0,0,1,1,7719.5112,8731.4033,0
CPS2,0,21,10,0,0,1,1,9917.8086,8709.9189,9293.4219
CPS2,0,19,10,0,0,0,1,10323.38,8708.1289,7218.6938
CPS2,0,20,12,0,0,0,0,9757.1494,8702.7578,14410.79
CPS2,0,36,12,0,0,1,0,25535.119,8695.5967,21905.82
CPS2,0,19,12,0,0,0,0,7390.354,8683.0654,12344.93
CPS2,0,19,10,0,0,0,1,8093.731,8677.6943,1858.98
CPS2,0,49,12,0,0,1,0,11161.94,8650.8389,11189.35
CPS2,0,20,14,1,0,0,0,8767.7188,8631.1445,6549.2842
CPS2,0,32,9,0,0,1,1,13381.79,8550.5811,0
CPS2,0,47,8,1,0,1,1,9275.1689,8543.4189,0
CPS2,0,19,10,0,0,1,1,2621.499,8539.8389,14972.33
CPS2,0,39,12,0,0,1,0,7455.0098,8512.9844,9862.3467
CPS2,0,40,11,0,0,1,1,20666.35,8502.2422,25564.67
CPS2,0,20,12,0,0,0,0,1945.552,8482.5479,14596.98
